word	prevalence
shipper	0.94
shipping	1.00
shipshape	0.93
shipside	0.89
shipway	0.76
shipworm	0.54
shipwreck	1.00
shipwright	0.83
shipyard	0.99
shiraz	0.71
shire	0.95
shirk	0.87
shirker	0.82
shirr	0.17
shirring	0.42
shirt	1.00
shirtdress	0.73
shirtfront	0.69
shirting	0.63
shirtless	0.99
shirtsleeve	0.91
shirttail	0.83
shirtwaist	0.65
shish	0.35
shit	0.99
shitfaced	0.91
shithead	0.94
shithouse	0.90
shitload	0.94
shitty	0.98
shiv	0.75
shiver	0.98
shivering	0.99
shivery	0.64
shoal	0.85
shoat	0.32
shock	1.00
shocker	1.00
shocking	1.00
shockingly	1.00
shockproof	0.96
shockwave	1.00
shod	0.78
shoddily	0.85
shoddiness	0.91
shoddy	0.93
shoe	0.99
shoebill	0.44
shoeblack	0.60
shoebox	0.99
shoehorn	0.95
shoeing	0.82
shoelace	0.98
shoeless	0.99
shoemaker	0.99
shoemaking	0.98
shoepack	0.46
shoeshine	0.98
shoestring	0.99
shofar	0.22
shogun	0.89
shoji	0.26
shone	0.91
shoo	0.79
shoofly	0.49
shook	0.99
shoot	1.00
shooter	0.99
shooting	0.99
shootout	0.98
shop	1.00
shopaholic	0.93
shopkeeper	0.99
shopkeeping	0.97
shoplift	0.99
shoplifter	1.00
shoplifting	0.99
shopper	1.00
shopping	0.99
shoptalk	0.84
shopworn	0.72
shoran	0.04
shore	0.99
shorebird	0.74
shored	0.87
shorefront	0.94
shoreline	0.99
shoreward	0.73
shoring	0.78
shorn	0.82
short	1.00
shortage	0.99
shortbread	1.00
shortcake	0.99
shortchange	0.95
shortcoming	0.98
shortcut	0.99
shorten	0.99
shortening	0.99
shorter	1.00
shortfall	0.97
shorthand	0.99
shorthanded	0.97
shorthorn	0.52
shortie	0.84
shortlist	0.95
shortlived	0.97
shortly	0.99
shortness	0.98
shorts	1.00
shortsighted	0.97
shortsightedly	0.92
shortsightedness	0.99
shortstop	0.89
shortwave	0.96
shorty	0.97
shot	1.00
shotgun	1.00
should	0.99
shoulder	1.00
shouldered	0.98
shouldering	0.97
shout	1.00
shouter	0.93
shouting	0.99
shove	0.99
shovel	1.00
shovelboard	0.60
shovelful	0.88
shovelhead	0.67
shovelnose	0.46
show	1.00
showbiz	0.97
showboat	0.98
showboating	0.96
showbusiness	0.91
showcase	0.99
showcasing	0.99
showdown	0.99
shower	0.99
showerhead	0.98
showery	0.72
showgirl	0.98
showground	0.81
showily	0.69
showiness	0.91
showing	1.00
showman	0.97
showmanship	0.98
shown	0.99
showoff	0.96
showpiece	0.97
showplace	0.93
showroom	0.99
showstopper	0.99
showy	0.96
shrank	0.88
shrapnel	0.95
shred	1.00
shredder	0.99
shredding	1.00
shrew	0.99
shrewd	0.98
shrewdly	0.97
shrewdness	0.97
shrewish	0.85
shrewmouse	0.53
shriek	0.97
shrift	0.65
shrike	0.46
shrill	0.98
shrilling	0.69
shrillness	0.93
shrilly	0.76
shrimp	0.99
shrimper	0.79
shrimpfish	0.49
shrimplike	0.82
shrine	1.00
shrink	1.00
shrinkable	0.99
shrinkage	0.97
shrinking	1.00
shrive	0.63
shrivel	0.98
shriven	0.58
shriving	0.59
shroud	0.97
shrouded	0.98
shrouding	0.96
shrove	0.60
shrub	0.99
shrubbery	0.99
shrubby	0.78
shrubland	0.66
shrubs	0.99
shrug	1.00
shrunk	0.99
shrunken	0.98
shtick	0.70
shuck	0.87
shucking	0.82
shucks	0.95
shudder	0.99
shuddery	0.55
shuffle	0.99
shuffleboard	0.95
shuffler	0.96
shuffling	1.00
shufti	0.17
shun	0.97
shunt	0.92
shunting	0.88
shush	0.95
shut	1.00
shutdown	0.99
shuteye	0.93
shutoff	0.90
shutout	0.94
shutter	0.99
shutterbug	0.83
shuttered	0.99
shuttering	0.96
shutting	0.99
shuttle	1.00
shuttlecock	0.91
shy	1.00
shyer	0.63
shylock	0.63
shyly	0.96
shyness	1.00
shyster	0.70
si	0.40
siamese	0.97
sib	0.36
siberian	0.97
sibilance	0.55
sibilant	0.60
sibilantly	0.52
sibilate	0.40
sibling	0.99
sibyl	0.47
sibylline	0.38
sic	0.78
sick	1.00
sickbay	0.85
sickbed	0.93
sicken	0.99
sickening	1.00
sickeningly	0.95
sicker	0.94
sickish	0.78
sickle	0.98
sicklebill	0.20
sickliness	0.92
sickly	0.99
sickness	1.00
sickout	0.42
sickroom	0.91
side	1.00
sidearm	0.96
sideband	0.78
sidebar	0.99
sideboard	0.98
sideburn	0.99
sideburns	1.00
sidecar	0.98
sided	1.00
sidedness	0.74
sidekick	0.99
sidelight	0.87
sideline	1.00
sideling	0.52
sidelong	0.90
sideman	0.73
sidepiece	0.85
sidereal	0.45
siderite	0.17
sides	1.00
sidesaddle	0.94
sideshow	0.99
sideslip	0.75
sidespin	0.86
sidesplitting	0.95
sidestep	0.98
sidestroke	0.94
sideswipe	0.98
sidetrack	0.99
sidewalk	0.99
sidewall	0.93
sideward	0.81
sideway	0.90
sideways	1.00
sidewinder	0.95
sidewise	0.72
siding	0.98
sidle	0.72
sidling	0.59
siege	0.98
sienna	0.88
sierra	0.95
siesta	0.94
sieve	0.89
sift	0.96
sifted	0.97
sifter	0.90
sifting	0.96
sig	0.33
sigh	1.00
sighing	0.99
sight	0.99
sighted	0.99
sighting	1.00
sightless	0.98
sightlessly	0.92
sightlessness	0.93
sightline	0.89
sightsee	0.95
sightseeing	0.99
sightseer	0.94
sigil	0.40
sigma	0.89
sigmoid	0.48
sigmoidal	0.38
sign	1.00
signage	0.95
signal	0.99
signaler	0.84
signalize	0.63
signally	0.69
signalman	0.88
signatory	0.87
signature	1.00
signboard	0.91
signee	0.73
signer	0.93
signet	0.81
significance	1.00
significant	0.99
significantly	1.00
signification	0.86
signifier	0.94
signify	0.99
signor	0.61
signpost	0.97
silage	0.57
silence	0.99
silenced	0.99
silencer	0.99
silent	0.99
silently	1.00
silhouette	0.98
silica	0.91
silicate	0.72
siliceous	0.37
silicic	0.26
silicide	0.24
silicify	0.28
silicon	0.98
silicone	0.99
silicosis	0.60
silk	0.99
silken	0.91
silkily	0.80
silkiness	0.99
silkscreen	0.96
silkweed	0.86
silkworm	1.00
silky	1.00
sill	0.92
silliness	0.98
silly	1.00
silo	0.93
silt	0.96
siltation	0.35
silting	0.78
siltstone	0.53
silver	0.99
silverback	0.95
silverberry	0.48
silvered	0.90
silvereye	0.42
silverfish	0.96
silvering	0.84
silverplate	0.89
silverpoint	0.64
silverside	0.65
silversides	0.55
silversmith	0.97
silvertip	0.67
silverware	1.00
silverweed	0.63
silverwork	0.86
silvery	0.92
simian	0.76
similar	0.99
similarity	1.00
similarly	0.99
simile	0.98
similitude	0.71
simmer	0.99
simmering	0.99
simony	0.27
simoom	0.04
simpatico	0.68
simper	0.73
simple	1.00
simpleminded	0.97
simpler	0.98
simpleton	0.96
simplex	0.78
simplicity	1.00
simplification	1.00
simplified	0.99
simplifier	0.96
simplify	1.00
simplistic	0.99
simply	1.00
simulacra	0.40
simulacrum	0.43
simulant	0.74
simulate	0.99
simulated	1.00
simulation	1.00
simulative	0.88
simulator	0.99
simulcast	0.80
simultaneity	0.64
simultaneous	0.99
simultaneously	0.99
simultaneousness	0.88
sin	0.99
since	1.00
sincere	0.99
sincerely	1.00
sincerity	1.00
sine	0.80
sinecure	0.38
sinew	0.86
sinewy	0.86
sinful	1.00
sinfully	0.97
sinfulness	0.97
sing	1.00
singe	0.92
singed	0.86
singeing	0.56
singer	0.99
singing	1.00
single	1.00
singled	0.99
singlehanded	0.98
singlehandedly	0.97
singlehood	0.76
singleness	0.90
singles	0.99
singlestick	0.38
singlet	0.86
singleton	0.90
singletree	0.38
singly	0.70
singsong	0.95
singspiel	0.21
singular	0.99
singularity	0.98
singularize	0.89
singularly	0.99
sinister	1.00
sinisterly	0.92
sink	0.99
sinkable	0.99
sinker	0.96
sinkhole	0.99
sinking	0.99
sinless	0.96
sinner	0.99
sinoatrial	0.25
sinologist	0.56
sinology	0.53
sinophile	0.61
sinter	0.27
sinuate	0.62
sinuosity	0.62
sinuous	0.86
sinuously	0.83
sinuousness	0.69
sinus	0.98
sinusitis	0.81
sinusoid	0.54
sinusoidal	0.54
sip	0.99
siphon	0.93
siphuncle	0.05
sipper	0.86
sir	0.99
sirdar	0.12
sire	0.95
siren	0.98
sirloin	0.98
sirocco	0.39
sis	0.76
sisal	0.41
siskin	0.17
sissified	0.58
sissify	0.54
sissy	0.99
sister	1.00
sisterhood	1.00
sisterly	1.00
sit	1.00
sitar	0.82
sitcom	0.98
site	1.00
sitemap	0.93
sitter	0.99
sitting	0.99
situate	0.97
situated	0.99
situation	1.00
situational	0.98
six	0.99
sixfold	0.94
sixpence	0.92
sixpenny	0.81
sixteen	1.00
sixteenth	0.99
sixth	0.99
sixthly	0.48
sixties	0.99
sixtieth	0.98
sixty	1.00
sixtyfold	0.85
sizable	0.96
sizably	0.86
size	1.00
sizeable	0.98
sized	0.99
sizes	0.99
sizing	0.98
sizzle	0.99
sizzling	0.99
ska	0.71
skanky	0.92
skate	1.00
skateboard	1.00
skateboarder	0.99
skater	0.98
skating	1.00
skedaddle	0.88
skeet	0.81
skeeter	0.72
skein	0.65
skeletal	0.98
skeleton	0.99
skelly	0.19
skep	0.10
skeptic	0.98
skeptical	0.97
skeptically	0.98
skepticism	0.97
sketch	1.00
sketchbook	0.99
sketcher	0.96
sketchily	0.86
sketchiness	0.96
sketching	1.00
sketchpad	0.99
sketchy	0.99
skew	0.98
skewback	0.36
skewbald	0.30
skewed	0.97
skewer	0.99
ski	1.00
skid	0.98
skidded	0.94
skidder	0.74
skidding	0.98
skidoo	0.73
skidpan	0.49
skied	0.86
skier	0.97
skies	0.99
skiff	0.72
skiffle	0.48
skiing	0.99
skijoring	0.08
skilful	0.54
skill	1.00
skilled	1.00
skillet	0.97
skillful	0.99
skillfully	0.99
skillfulness	0.96
skilling	0.61
skim	0.99
skimmed	1.00
skimmer	0.97
skimming	0.99
skimp	0.96
skimpily	0.82
skimpiness	0.95
skimpy	0.99
skin	1.00
skincare	0.99
skinflint	0.72
skinhead	0.99
skink	0.54
skinless	0.99
skinned	0.99
skinner	0.95
skinniness	0.89
skinning	0.98
skinny	1.00
skintight	0.94
skip	1.00
skipjack	0.60
skipper	0.99
skippered	0.85
skipping	0.99
skirl	0.22
skirling	0.26
skirmish	0.97
skirmisher	0.80
skirmishing	0.91
skirt	1.00
skirted	0.97
skirting	0.98
skit	0.97
skitter	0.83
skittish	0.97
skittishly	0.95
skittishness	0.95
skittle	0.97
skittles	0.99
skive	0.47
skiver	0.57
skiving	0.59
skivvies	0.86
skivvy	0.85
skua	0.13
skulk	0.87
skulking	0.91
skull	0.99
skullcap	0.97
skullduggery	0.81
skulled	0.83
skunk	0.99
skunkweed	0.77
sky	0.99
skycap	0.68
skydive	0.99
skydiver	1.00
skyhook	0.73
skylark	0.91
skylight	0.99
skyline	1.00
skype	0.97
skyrocket	0.97
skysail	0.50
skyscraper	1.00
skyscraping	0.86
skywalk	0.95
skyward	0.97
skywards	0.96
skyway	0.93
skywrite	0.73
skywriter	0.87
skywriting	0.90
slab	1.00
slack	1.00
slacked	0.98
slacken	0.89
slacker	0.99
slacking	0.99
slackly	0.73
slackness	0.89
slacks	1.00
slag	0.92
slaggy	0.55
slain	0.98
slake	0.62
slaking	0.59
slalom	0.76
slam	1.00
slammer	0.97
slander	0.99
slanderer	0.96
slandering	0.99
slanderous	0.98
slanderously	0.95
slang	1.00
slanginess	0.43
slangy	0.67
slant	0.99
slanting	0.98
slantingly	0.75
slantways	0.71
slantwise	0.67
slap	1.00
slapdash	0.75
slaphappy	0.90
slapjack	0.73
slapper	0.94
slapping	1.00
slapstick	0.98
slash	0.99
slashed	1.00
slashing	0.99
slat	0.86
slate	0.99
slather	0.91
slating	0.89
slatted	0.87
slattern	0.51
slatternly	0.52
slaty	0.17
slaughter	1.00
slaughterer	0.95
slaughterhouse	0.99
slave	1.00
slaved	0.95
slaveholder	0.87
slaveholding	0.82
slaver	0.83
slavering	0.69
slavery	1.00
slavic	0.89
slaving	0.97
slavish	0.86
slavishly	0.80
slavishness	0.78
slaw	0.84
slay	1.00
slayer	0.99
slaying	0.98
sleaze	0.91
sleazebag	0.93
sleaziness	0.97
sleazy	0.97
sled	0.99
sledded	0.79
sledding	0.94
sledge	0.99
sledgehammer	0.98
sledging	0.87
sleek	1.00
sleeker	0.89
sleeking	0.58
sleekly	0.93
sleekness	0.98
sleep	1.00
sleeper	1.00
sleepily	0.97
sleepiness	0.99
sleeping	1.00
sleepless	0.99
sleeplessly	0.93
sleeplessness	0.99
sleeplike	0.79
sleepover	1.00
sleepwalk	0.99
sleepwalker	1.00
sleepwalking	0.99
sleepwear	0.99
sleepy	1.00
sleepyhead	0.95
sleet	0.98
sleeting	0.94
sleety	0.64
sleeve	1.00
sleeved	0.95
sleeveless	1.00
sleigh	0.99
sleighing	0.92
sleight	0.84
slender	1.00
slenderize	0.75
slenderness	0.97
slept	1.00
sleuth	0.95
sleuthhound	0.62
slew	0.92
slewed	0.69
slewing	0.65
slice	1.00
sliceable	0.93
sliced	1.00
slicer	0.99
slicing	0.99
slick	1.00
slicken	0.79
slickens	0.65
slickenside	0.13
slicker	0.96
slicking	0.77
slickly	0.91
slickness	0.98
slid	0.98
slide	1.00
slider	0.99
slideshow	0.99
sliding	1.00
slight	0.99
slighted	0.99
slighter	0.89
slighting	0.92
slightingly	0.63
slightly	0.99
slightness	0.94
slim	1.00
slime	0.99
slimily	0.69
sliminess	0.78
slimly	0.82
slimness	0.92
slimy	0.96
sling	0.99
slinger	0.95
slinging	0.96
slingshot	0.99
slink	0.94
slinkiness	0.92
slinking	0.95
slinky	0.99
slip	1.00
slipcase	0.75
slipcover	0.91
slipknot	0.97
slipover	0.75
slippage	0.93
slipped	1.00
slipper	0.99
slipperiness	0.90
slipperwort	0.32
slippery	0.99
slipping	1.00
slippy	0.78
slipshod	0.75
slipshoddiness	0.63
slipshodness	0.56
slipslop	0.48
slipstream	0.87
slipup	0.80
slipway	0.75
slit	0.99
slither	0.97
slithering	0.99
slithers	0.96
slithery	0.93
slitter	0.49
slitting	0.90
sliver	0.98
slivery	0.57
slivovitz	0.13
slob	1.00
slobber	0.97
slobbers	0.91
slobbery	0.90
sloe	0.59
slog	0.79
slogan	0.99
sloganeer	0.48
slogging	0.86
sloop	0.74
slop	0.98
slope	0.99
sloped	0.98
sloping	0.97
slopped	0.95
sloppily	0.98
sloppiness	0.99
slopping	0.88
sloppy	0.99
slops	0.91
slopwork	0.42
slosh	0.94
slot	1.00
sloth	1.00
slothful	0.92
slothfully	0.92
slothfulness	0.89
slotmachine	0.80
slotted	0.98
slotting	0.86
slouch	0.99
slouching	0.99
slouchy	0.92
slough	0.92
slovenliness	0.79
slovenly	0.84
slow	0.99
slowcoach	0.57
slowdown	0.90
slowly	1.00
slowness	0.97
slowpoke	0.87
slows	0.98
slowworm	0.41
sludge	1.00
sludgy	0.87
slue	0.41
slug	0.99
slugabed	0.23
slugfest	0.76
sluggard	0.76
sluggardly	0.70
slugged	0.98
slugger	0.97
slugging	0.96
sluggish	1.00
sluggishly	0.99
sluggishness	0.98
sluice	0.69
sluiceway	0.59
sluicing	0.70
slum	0.99
slumber	1.00
slumbering	0.97
slumberous	0.74
slumlord	0.88
slumming	0.98
slummy	0.81
slump	0.99
slung	0.92
slunk	0.73
slur	0.99
slurp	0.99
slurry	0.94
slush	0.99
slushiness	0.91
slushy	0.98
slut	0.99
sluttish	0.82
slutty	0.99
sly	0.99
slyly	0.96
slyness	0.98
smack	1.00
smacker	0.95
smacking	1.00
small	0.99
smallclothes	0.47
smaller	1.00
smallholder	0.62
smallholding	0.65
smallish	0.92
smallmouth	0.66
smallness	0.95
smallpox	1.00
smalls	0.88
smalltime	0.80
smaragd	0.03
smarm	0.67
smarmy	0.82
smart	1.00
smartarse	0.61
smartass	0.95
smartcard	0.90
smarten	0.73
smarting	0.87
smartly	0.97
smartness	0.92
smartphone	0.98
smartweed	0.30
smarty	0.94
smash	1.00
smasher	0.98
smashing	1.00
smashingly	0.97
smashup	0.77
smatter	0.77
smattering	0.92
smear	0.99
smearcase	0.23
smeared	0.99
smeary	0.72
smegma	0.62
smell	1.00
smelled	0.98
smeller	0.77
smelliness	0.97
smelling	1.00
smelly	1.00
smelt	0.97
smelter	0.87
smelting	0.96
smidge	0.93
smidgen	0.95
smilax	0.12
smile	1.00
smiley	0.99
smiling	1.00
smilingly	0.87
smirch	0.57
smirk	1.00
smirking	0.99
smite	0.96
smith	0.99
smithereens	0.93
smithy	0.80
smiting	0.83
smitten	0.99
smock	0.97
smocking	0.64
smog	0.99
smoggy	0.96
smoke	1.00
smoked	1.00
smokehouse	0.99
smokejumper	0.52
smokeless	1.00
smoker	1.00
smokescreen	0.99
smokestack	0.94
smokiness	0.96
smoking	1.00
smoky	0.89
smolder	0.98
smooch	0.98
smooches	0.99
smooth	1.00
smoothbore	0.43
smoothen	0.69
smoother	0.98
smoothie	0.99
smoothing	0.99
smoothly	0.99
smoothness	1.00
smorgasbord	0.90
smote	0.79
smother	0.99
smothered	0.99
smothering	1.00
smothery	0.46
smudge	1.00
smudged	0.99
smudginess	0.84
smudgy	0.92
smug	1.00
smuggle	0.99
smuggler	0.99
smuggling	0.99
smugly	0.97
smugness	0.97
smut	0.95
smutch	0.13
smutchy	0.13
smutted	0.50
smuttiness	0.90
smutty	0.93
snack	1.00
snaffle	0.51
snaffles	0.39
snafu	0.73
snafus	0.53
snag	1.00
snagged	0.99
snaggletooth	0.89
snaggy	0.71
snail	0.99
snaillike	0.68
snails	0.99
snake	0.99
snakebird	0.45
snakebite	0.96
snakefish	0.73
snakehead	0.86
snakelike	0.91
snakemouth	0.54
snakeroot	0.61
snakeskin	0.98
snakestone	0.45
snakeweed	0.68
snaking	0.97
snaky	0.68
snap	1.00
snapback	0.85
snapdragon	0.90
snapped	1.00
snapper	0.99
snappily	0.90
snappiness	0.92
snapping	1.00
snappish	0.83
snappishly	0.84
snappishness	0.71
snappy	0.99
snaps	0.99
snapshot	0.99
snare	0.99
snarky	0.93
snarl	0.99
snarly	0.82
snatch	1.00
snatched	0.99
snatcher	0.99
snatching	0.99
snatchy	0.70
snazzy	0.97
sneak	1.00
sneaker	1.00
sneakiness	0.98
sneaking	0.99
sneaky	0.99
sneer	0.98
sneering	0.99
sneeringly	0.96
sneeze	1.00
sneezer	0.89
sneezeweed	0.21
sneezewort	0.22
sneezing	1.00
snick	0.53
snicker	0.98
snickering	0.98
snide	0.97
sniff	0.99
sniffer	0.96
sniffing	1.00
sniffle	1.00
sniffy	0.84
snifter	0.72
snigger	0.81
sniggering	0.86
sniggle	0.36
snip	0.98
snipe	0.99
sniper	1.00
sniping	0.98
snippet	0.96
snippety	0.82
snippiness	0.83
snipping	0.98
snippy	0.98
snit	0.65
snitch	0.99
snitcher	0.86
snivel	0.91
sniveled	0.88
sniveler	0.81
sniveling	0.94
snob	1.00
snobbery	0.97
snobbish	0.99
snobbishly	0.96
snobbishness	0.95
snobbism	0.70
snobby	0.99
snog	0.79
snood	0.58
snook	0.67
snooker	0.83
snookered	0.87
snoop	0.99
snooper	0.94
snoopy	0.93
snoot	0.79
snootily	0.87
snootiness	0.89
snooty	0.98
snooze	0.99
snoozer	0.95
snore	1.00
snorer	0.94
snoring	1.00
snorkel	0.99
snorkeler	0.94
snort	0.99
snorter	0.89
snorting	0.99
snot	0.99
snottily	0.88
snotty	0.99
snout	0.99
snouted	0.79
snouty	0.73
snow	1.00
snowball	1.00
snowbell	0.73
snowberry	0.63
snowbird	0.92
snowblink	0.27
snowboard	1.00
snowboarder	0.99
snowboarding	1.00
snowbound	0.97
snowbush	0.54
snowcap	0.97
snowdrift	0.98
snowdrop	0.84
snowfall	0.98
snowfield	0.83
snowflake	0.99
snowiness	0.80
snowless	0.87
snowline	0.86
snowman	1.00
snowmelt	0.84
snowmobile	0.99
snowpack	0.89
snowplow	0.95
snowshoe	0.96
snowshoeing	0.86
snowshoes	0.97
snowstorm	0.99
snowsuit	0.97
snowy	1.00
snub	0.96
snubbed	0.98
snubber	0.65
snubbing	0.95
snuck	0.91
snuff	0.98
snuffbox	0.90
snuffer	0.77
snuffers	0.61
snuffing	0.94
snuffle	0.85
snuffles	0.88
snuffling	0.85
snuffy	0.76
snug	0.99
snugger	0.47
snuggery	0.43
snuggle	1.00
snugly	0.89
snugness	0.85
so	0.99
soak	1.00
soakage	0.69
soaked	0.99
soaker	0.97
soaking	0.99
soap	1.00
soapbark	0.30
soapberry	0.35
soapbox	0.99
soapiness	0.89
soapstone	0.84
soapsuds	0.88
soapwort	0.31
soapy	1.00
soar	0.99
soaring	1.00
soave	0.27
sob	1.00
soba	0.36
sobbing	1.00
sobbingly	0.84
sober	0.99
soberer	0.62
sobering	1.00
soberly	0.97
soberness	0.94
sobriety	0.98
sobriquet	0.54
soc	0.15
soccer	0.99
sociability	0.97
sociable	1.00
sociably	0.98
social	1.00
socialism	1.00
socialist	1.00
socialistic	0.95
socialite	0.98
sociality	0.79
socialization	0.99
socialize	0.99
socializer	0.96
socially	1.00
societal	0.86
society	1.00
socio	0.55
sociocultural	0.93
socioeconomic	0.94
sociolinguistic	0.88
sociologic	0.90
sociological	0.99
sociologically	0.98
sociologist	0.99
sociology	0.99
sociometric	0.85
sociopath	0.98
sociopathic	0.98
sociopolitical	0.95
sock	1.00
sockdolager	0.05
socket	0.99
sockeye	0.74
sockless	0.93
socle	0.06
socratic	0.89
sod	0.94
soda	1.00
sodalist	0.13
sodality	0.24
sodbuster	0.45
sodden	0.91
sodium	1.00
sodomite	0.89
sodomize	0.97
sodomy	0.97
sofa	1.00
soffit	0.48
soft	1.00
softball	1.00
softcover	0.91
soften	0.99
softener	0.98
softening	0.99
softhead	0.73
softheaded	0.91
softhearted	0.98
softie	0.93
softly	0.99
softness	1.00
software	1.00
softwood	0.84
softy	0.97
sogginess	0.94
soggy	0.99
soil	1.00
soiled	1.00
soiling	0.99
soilless	0.58
soiree	0.84
soja	0.10
sojourn	0.84
sojourner	0.86
sol	0.64
sola	0.20
solace	0.98
solar	1.00
solarium	0.90
sold	1.00
solder	0.87
soldering	0.91
soldier	1.00
soldiering	0.95
soldierly	0.87
soldiery	0.67
sole	0.99
solecism	0.44
solely	0.99
solemn	0.96
solemnity	0.90
solemnization	0.66
solemnize	0.77
solemnly	0.97
solenoid	0.66
soleplate	0.32
soles	0.98
soleus	0.31
soli	0.18
solicit	0.97
solicitant	0.70
solicitation	0.97
solicited	0.99
soliciting	0.99
solicitor	0.97
solicitous	0.92
solicitously	0.88
solicitousness	0.84
solicitude	0.77
solid	0.99
solidarism	0.63
solidarity	0.99
solidary	0.62
solidification	0.94
solidifier	0.95
solidify	0.99
solidity	0.93
solidly	0.97
solidness	0.93
